Client_Num,Card_Category,Annual_Fees,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Interest_Earned,Delinquent_Acc,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Car_Owner,House_Owner,Personal_loan,Customer_Job,Income,Cust_Satisfaction_Score,Month
712664658,Blue,190,0,93,2023-03-19,Week-12,Q1,2023,1649.0,0,2549,54,0.0,swipe,Bills,560.78,0,26,Male,1,Graduate,Single,California,no,yes,yes,Selfemployeed,29529,3,March
712665633,Silver,445,1,139,2023-03-19,Week-12,Q1,2023,12952.0,1864,3472,51,0.144,online,Fuel,520.8,0,42,Female,4,Graduate,Single,California,no,yes,yes,Selfemployeed,37725,2,March
712667058,Blue,320,1,89,2023-03-19,Week-12,Q1,2023,1568.0,995,4531,76,0.635,swipe,Bills,724.96,0,56,Male,3,Graduate,Single,New York,no,yes,no,Blue-Collar,67161,2,March
712667958,Blue,380,1,87,2023-03-19,Week-12,Q1,2023,5773.0,2024,3732,71,0.351,chip,Entertainment,709.08,0,36,Female,0,Uneducated,Single,Florida,yes,yes,no,Retirees,41150,3,March
712669983,Blue,410,1,88,2023-03-19,Week-12,Q1,2023,10009.0,1604,4347,75,0.16,swipe,Food,956.34,0,57,Female,3,Unknown,Married,New York,yes,no,no,Govt,58577,3,March
712672083,Blue,300,1,68,2023-03-19,Week-12,Q1,2023,1438.3,747,948,24,0.519,swipe,Bills,227.52,0,48,Female,2,Uneducated,Married,New York,no,yes,no,Selfemployeed,5225,3,March
712673283,Blue,250,1,96,2023-03-19,Week-12,Q1,2023,1438.3,0,4886,85,0.0,swipe,Food,488.6,0,50,Male,2,Graduate,Married,Texas,no,no,yes,Retirees,83466,2,March
712674183,Blue,365,1,104,2023-03-19,Week-12,Q1,2023,4065.0,2180,1271,36,0.536,swipe,Bills,101.68,1,43,Female,3,Uneducated,Single,Texas,no,yes,no,Selfemployeed,11069,1,March
712675158,Blue,355,1,51,2023-03-19,Week-12,Q1,2023,7075.0,1676,4160,75,0.237,chip,Food,291.2,1,50,Male,4,Graduate,Single,Texas,no,yes,no,Govt,52200,3,March
712676208,Blue,150,1,83,2023-03-19,Week-12,Q1,2023,1787.0,1324,4084,79,0.741,chip,Bills,898.48,1,46,Male,1,Graduate,Unknown,California,yes,no,no,Govt,49851,2,March
712677633,Blue,150,0,113,2023-03-19,Week-12,Q1,2023,2712.0,0,2307,28,0.0,swipe,Food,184.56,1,59,Female,1,Uneducated,Unknown,Florida,no,no,no,White-Collar,25275,3,March
712681608,Blue,175,1,167,2023-03-19,Week-12,Q1,2023,4542.0,1355,4011,70,0.298,chip,Bills,802.2,1,37,Male,2,Graduate,Single,New York,yes,no,no,Govt,47547,2,March
712682583,Blue,250,0,77,2023-03-19,Week-12,Q1,2023,5947.0,995,4984,90,0.167,swipe,Grocery,448.56,1,43,Male,4,High School,Unknown,New Jersey,yes,yes,no,White-Collar,88758,2,March
712683633,Blue,250,1,49,2023-03-19,Week-12,Q1,2023,1438.3,0,2464,37,0.0,swipe,Entertainment,344.96,1,36,Female,1,Unknown,Single,New York,yes,yes,no,Retirees,27995,3,March
712685733,Silver,345,1,138,2023-03-19,Week-12,Q1,2023,34516.0,1698,3498,68,0.049,online,Grocery,699.6,0,65,Female,1,Graduate,Married,New Jersey,yes,yes,no,Retirees,38022,2,March
712687083,Blue,410,1,131,2023-03-26,Week-13,Q1,2023,15043.0,0,7234,83,0.0,swipe,Bills,506.38,0,43,Male,3,Graduate,Married,New York,no,no,no,White-Collar,102289,2,March
712688433,Blue,400,0,61,2023-03-26,Week-13,Q1,2023,3404.0,1568,2406,65,0.461,swipe,Entertainment,144.36,0,31,Female,0,High School,Married,Texas,yes,yes,no,Businessman,26871,2,March
712689333,Blue,355,0,72,2023-03-26,Week-13,Q1,2023,20241.0,1203,1102,31,0.059,swipe,Fuel,99.18,0,51,Female,2,Graduate,Single,Florida,yes,no,no,Selfemployeed,6550,2,March
712690458,Silver,280,1,88,2023-03-26,Week-13,Q1,2023,3629.0,1891,15982,113,0.521,swipe,Bills,1598.2,0,56,Female,2,High School,Married,Michigan,no,yes,no,Businessman,227472,2,March
712691883,Blue,360,0,118,2023-03-26,Week-13,Q1,2023,2811.0,2404,2245,41,0.855,swipe,Entertainment,269.4,0,48,Female,3,Graduate,Married,California,yes,yes,no,Govt,24119,3,March
712693908,Blue,300,1,80,2023-03-26,Week-13,Q1,2023,13883.0,783,1871,32,0.056,chip,Bills,112.26,0,38,Female,2,Doctorate,Married,Texas,no,no,no,Govt,17432,2,March
712700358,Blue,100,0,85,2023-03-26,Week-13,Q1,2023,2002.0,1377,2411,60,0.688,swipe,Entertainment,313.43,0,56,Female,5,Graduate,Married,Florida,no,yes,no,Businessman,26952,3,March
712701333,Blue,220,1,95,2023-03-26,Week-13,Q1,2023,5264.0,2169,1219,27,0.412,swipe,Travel,97.52,0,38,Male,2,Uneducated,Married,California,yes,yes,no,Selfemployeed,10205,2,March
712704933,Blue,270,1,101,2023-03-26,Week-13,Q1,2023,4048.0,0,2227,41,0.0,swipe,Food,645.83,0,35,Female,2,Uneducated,Married,California,no,no,no,Selfemployeed,23827,3,March
712706058,Blue,440,0,120,2023-03-26,Week-13,Q1,2023,1491.0,0,1970,46,0.0,chip,Bills,433.4,0,50,Female,3,Graduate,Single,Texas,no,no,no,Blue-Collar,19442,2,March
712707408,Blue,175,0,78,2023-03-26,Week-13,Q1,2023,5152.0,1713,3919,57,0.332,swipe,Bills,822.99,0,44,Female,4,Doctorate,Married,Texas,no,no,no,Retirees,45295,3,March
712709508,Blue,200,0,97,2023-03-26,Week-13,Q1,2023,8012.0,0,2645,63,0.0,swipe,Entertainment,264.5,0,38,Female,2,Graduate,Married,Texas,no,yes,no,Retirees,31149,3,March
712710708,Blue,480,1,94,2023-03-26,Week-13,Q1,2023,6244.0,2517,1445,40,0.403,swipe,Bills,231.2,0,51,Female,2,Uneducated,Single,California,no,yes,no,Selfemployeed,14198,3,March
712713108,Blue,355,0,132,2023-03-26,Week-13,Q1,2023,2035.0,1883,4802,85,0.925,chip,Bills,1152.48,0,42,Male,4,Graduate,Single,New Jersey,no,yes,no,Selfemployeed,78917,3,March
712714008,Blue,480,0,93,2023-03-26,Week-13,Q1,2023,2725.0,2302,4714,81,0.845,swipe,Entertainment,848.52,0,58,Male,2,Unknown,Married,Florida,yes,no,no,Govt,75050,3,March
712715208,Blue,445,0,87,2023-03-26,Week-13,Q1,2023,3770.0,0,2387,51,0.0,swipe,Grocery,405.79,0,45,Female,4,Graduate,Unknown,Texas,no,no,no,Govt,26430,2,March
712716108,Blue,380,0,81,2023-03-26,Week-13,Q1,2023,5785.0,2130,7950,86,0.368,swipe,Food,1590.0,0,58,Male,1,Uneducated,Single,Texas,yes,no,no,White-Collar,109314,2,March
712718958,Silver,475,0,94,2023-03-26,Week-13,Q1,2023,3308.0,2150,15019,101,0.65,swipe,Grocery,1802.28,0,57,Female,1,High School,Married,Florida,no,yes,no,Businessman,194027,2,March
712720158,Blue,250,1,100,2023-03-26,Week-13,Q1,2023,13860.0,1652,1910,32,0.119,swipe,Bills,324.7,0,45,Female,5,Graduate,Married,Texas,yes,no,no,Blue-Collar,18319,2,March
712721358,Blue,220,1,114,2023-03-26,Week-13,Q1,2023,4073.0,2517,2059,43,0.618,chip,Grocery,535.34,0,49,Female,3,Graduate,Single,New York,no,no,no,Retirees,20891,2,March
712723608,Blue,280,0,101,2023-03-26,Week-13,Q1,2023,1713.0,0,3999,66,0.0,chip,Entertainment,1079.73,0,43,Male,3,Unknown,Married,New Jersey,yes,no,no,Businessman,47220,3,March
712724733,Blue,450,0,82,2023-03-26,Week-13,Q1,2023,2766.0,1731,3959,71,0.626,chip,Bills,989.75,0,42,Male,5,Graduate,Married,New York,yes,no,no,Retirees,46164,2,March
712727283,Blue,150,0,115,2023-03-26,Week-13,Q1,2023,4666.0,1275,1281,28,0.273,swipe,Bills,217.77,0,59,Female,0,Graduate,Married,California,no,no,yes,Selfemployeed,11198,2,March
712730583,Blue,290,0,114,2023-03-26,Week-13,Q1,2023,8592.0,1201,1842,50,0.14,swipe,Grocery,386.82,0,54,Female,1,Unknown,Married,California,yes,no,no,White-Collar,16837,2,March
712732908,Blue,425,1,108,2023-03-26,Week-13,Q1,2023,2262.0,1450,4116,84,0.641,swipe,Bills,576.24,0,37,Female,1,High School,Single,California,no,no,no,White-Collar,50710,3,March
712733958,Blue,220,0,89,2023-03-26,Week-13,Q1,2023,1731.0,0,2304,46,0.0,swipe,Entertainment,230.4,0,58,Female,1,Uneducated,Married,California,no,no,no,Selfemployeed,25136,3,March
712734933,Blue,175,0,89,2023-03-26,Week-13,Q1,2023,4020.0,0,1952,39,0.0,chip,Bills,273.28,0,45,Female,2,Graduate,Married,California,yes,no,no,Businessman,19068,2,March
712737108,Blue,175,0,137,2023-03-26,Week-13,Q1,2023,21416.0,0,4221,75,0.0,swipe,Bills,464.31,0,42,Female,3,Graduate,Married,California,yes,yes,no,Businessman,54107,3,March
712740108,Blue,320,0,137,2023-03-26,Week-13,Q1,2023,1706.0,0,2371,45,0.0,swipe,Food,521.62,0,52,Female,0,Uneducated,Married,New York,no,no,no,Blue-Collar,26289,2,March
712742808,Blue,295,0,75,2023-03-26,Week-13,Q1,2023,3022.0,1142,1184,21,0.378,swipe,Entertainment,272.32,0,48,Female,3,High School,Married,Florida,yes,no,no,Selfemployeed,8250,3,March
712747758,Blue,485,0,88,2023-03-26,Week-13,Q1,2023,2477.0,0,2037,43,0.0,swipe,Fuel,448.14,0,39,Female,2,Unknown,Married,New Jersey,no,yes,no,White-Collar,20521,2,March
712751133,Blue,250,0,99,2023-03-26,Week-13,Q1,2023,11328.0,1369,1829,42,0.121,swipe,Bills,146.32,1,42,Female,1,Graduate,Married,New York,yes,no,no,Businessman,16564,3,March
712753758,Blue,465,0,93,2023-03-26,Week-13,Q1,2023,2442.0,1699,4313,75,0.696,swipe,Entertainment,819.47,1,45,Female,2,Graduate,Unknown,California,yes,no,no,Govt,57268,3,March
712755783,Blue,245,0,158,2023-03-26,Week-13,Q1,2023,1438.3,0,3886,77,0.0,swipe,Food,466.32,1,56,Female,1,High School,Unknown,New York,no,yes,no,White-Collar,44349,2,March
712757808,Blue,390,1,119,2023-03-26,Week-13,Q1,2023,1544.0,0,1731,40,0.0,swipe,Bills,155.79,1,58,Female,2,High School,Single,Texas,no,yes,no,Selfemployeed,14975,2,March
712760208,Blue,420,1,117,2023-03-26,Week-13,Q1,2023,6751.0,1192,7921,93,0.177,swipe,Fuel,633.68,1,44,Male,2,Unknown,Married,New Jersey,no,no,no,Govt,109110,2,March
712762758,Blue,100,1,92,2023-03-26,Week-13,Q1,2023,9451.0,1280,3179,79,0.135,swipe,Bills,190.74,0,42,Female,2,Graduate,Married,Iowa,yes,no,no,Selfemployeed,35325,3,March
712763808,Blue,480,1,79,2023-03-26,Week-13,Q1,2023,6692.0,2037,1468,36,0.304,swipe,Bills,381.68,0,51,Female,3,Uneducated,Married,Florida,no,yes,no,Blue-Collar,14826,2,March
712765158,Blue,100,1,85,2023-03-26,Week-13,Q1,2023,2539.0,2162,2386,47,0.852,swipe,Bills,668.08,0,38,Female,2,Unknown,Married,California,no,no,no,Retirees,26415,2,March
712766208,Silver,200,0,74,2023-03-26,Week-13,Q1,2023,34516.0,0,8603,84,0.0,chip,Travel,1290.45,0,42,Male,3,High School,Single,New Jersey,yes,no,yes,Blue-Collar,115315,2,March
712767858,Blue,110,1,103,2023-03-26,Week-13,Q1,2023,1438.3,1223,2181,43,0.85,swipe,Grocery,174.48,0,34,Female,2,High School,Married,California,no,yes,no,Govt,23085,2,March
712768983,Silver,370,1,148,2023-03-26,Week-13,Q1,2023,34516.0,230,8629,65,0.007,swipe,Bills,1380.64,0,53,Male,2,Unknown,Married,New York,no,yes,no,White-Collar,115638,2,March
712770408,Blue,485,1,117,2023-03-26,Week-13,Q1,2023,3413.0,0,2285,40,0.0,swipe,Food,502.7,0,53,Female,2,High School,Single,New York,no,yes,no,Govt,24909,3,March
712771233,Blue,150,1,119,2023-03-26,Week-13,Q1,2023,2516.0,1268,4461,80,0.504,swipe,Grocery,669.15,0,40,Male,3,Unknown,Single,New York,no,yes,no,White-Collar,63784,2,March
712774008,Blue,375,0,97,2023-03-26,Week-13,Q1,2023,3939.0,2517,1489,34,0.639,swipe,Grocery,163.79,0,54,Female,1,Uneducated,Married,Texas,no,no,no,Selfemployeed,14975,3,March
712774908,Blue,125,1,91,2023-03-26,Week-13,Q1,2023,2601.0,1861,5111,83,0.715,swipe,Entertainment,357.77,0,45,Male,5,Uneducated,Married,Texas,yes,yes,no,Govt,93711,2,March
712777233,Blue,125,1,101,2023-03-26,Week-13,Q1,2023,1671.0,0,2701,51,0.0,chip,Entertainment,378.14,0,47,Female,4,Graduate,Married,Texas,yes,yes,no,Blue-Collar,31610,3,March
712778658,Blue,340,0,99,2023-03-26,Week-13,Q1,2023,2001.0,909,4238,63,0.454,chip,Bills,635.7,0,48,Male,2,High School,Married,New York,no,no,no,White-Collar,54793,2,March
712781883,Blue,430,1,84,2023-03-26,Week-13,Q1,2023,2611.0,537,5121,83,0.206,swipe,Bills,614.52,0,52,Male,3,Uneducated,Single,New Jersey,yes,no,no,Businessman,93956,3,March
712783083,Blue,195,1,106,2023-03-26,Week-13,Q1,2023,3607.0,0,2013,35,0.0,chip,Food,523.38,0,55,Female,2,Graduate,Married,New York,yes,yes,no,Blue-Collar,20185,2,March
712784058,Blue,420,1,64,2023-03-26,Week-13,Q1,2023,17156.0,2517,1142,33,0.147,swipe,Fuel,159.88,0,56,Female,5,Doctorate,Married,New York,no,no,no,Selfemployeed,7865,2,March
712788258,Blue,340,0,74,2023-03-26,Week-13,Q1,2023,1913.0,1405,7265,80,0.734,swipe,Food,1453.0,0,58,Male,2,Graduate,Married,New Jersey,yes,no,no,Govt,102421,2,March
712789383,Blue,470,1,44,2023-03-26,Week-13,Q1,2023,9274.0,2097,2048,59,0.226,swipe,Bills,245.76,0,53,Female,1,Graduate,Married,New York,yes,yes,no,Retirees,20693,2,March
712790358,Blue,470,1,145,2023-03-26,Week-13,Q1,2023,3023.0,1348,2219,44,0.446,swipe,Entertainment,288.47,0,38,Female,2,Graduate,Unknown,California,no,yes,no,Businessman,23744,2,March
712795833,Blue,480,1,74,2023-03-26,Week-13,Q1,2023,5021.0,2517,2270,40,0.501,swipe,Fuel,567.5,0,60,Female,0,Uneducated,Married,California,no,yes,yes,Businessman,24545,2,March
712797258,Blue,250,1,49,2023-03-26,Week-13,Q1,2023,34516.0,2129,1463,38,0.062,swipe,Bills,248.71,0,54,Female,2,Post-Graduate,Married,California,no,yes,yes,Blue-Collar,14690,3,March
712801758,Blue,450,1,119,2023-03-26,Week-13,Q1,2023,2673.0,2517,3052,63,0.942,swipe,Bills,335.72,0,38,Female,0,Unknown,Married,Florida,yes,no,no,Businessman,34416,3,March
712802733,Blue,410,1,94,2023-03-26,Week-13,Q1,2023,5486.0,685,2965,70,0.125,chip,Entertainment,474.4,0,52,Female,3,Post-Graduate,Married,California,no,yes,no,Govt,33950,2,March
712804383,Blue,435,1,81,2023-03-26,Week-13,Q1,2023,2143.0,1194,4684,82,0.557,swipe,Entertainment,1217.84,0,44,Male,4,Graduate,Single,Georgia,no,yes,no,Businessman,74111,2,March
712805658,Blue,480,1,111,2023-03-26,Week-13,Q1,2023,2258.0,0,4803,72,0.0,chip,Entertainment,432.27,0,45,Male,3,Graduate,Single,New York,yes,yes,no,White-Collar,79026,3,March
712807758,Blue,245,1,130,2023-03-26,Week-13,Q1,2023,1438.3,0,2476,32,0.0,online,Bills,346.64,0,56,Female,2,High School,Married,Texas,no,no,no,Selfemployeed,28230,2,March
712810233,Blue,470,0,115,2023-03-26,Week-13,Q1,2023,2423.0,1674,4258,80,0.691,chip,Entertainment,1064.5,0,26,Female,0,Uneducated,Unknown,Florida,yes,yes,no,Govt,55581,2,March
712812408,Blue,360,1,112,2023-03-26,Week-13,Q1,2023,1535.0,0,1921,41,0.0,chip,Entertainment,345.78,0,44,Female,4,Uneducated,Married,New York,no,yes,no,Selfemployeed,18509,2,March
712813458,Blue,250,0,120,2023-03-26,Week-13,Q1,2023,19763.0,2517,1414,35,0.127,swipe,Travel,84.84,0,45,Female,4,Unknown,Single,California,no,yes,no,Selfemployeed,13531,2,March
712814658,Blue,280,0,149,2023-03-26,Week-13,Q1,2023,2393.0,1499,4755,82,0.626,chip,Bills,855.9,0,37,Male,2,Graduate,Married,New Jersey,no,no,no,Blue-Collar,76834,2,March
712815858,Blue,275,0,116,2023-03-26,Week-13,Q1,2023,5330.0,0,3525,79,0.0,swipe,Grocery,1022.25,0,38,Female,2,High School,Single,Texas,yes,yes,no,White-Collar,38304,3,March
712816833,Blue,435,0,103,2023-03-26,Week-13,Q1,2023,4203.0,1965,1425,32,0.468,swipe,Fuel,99.75,0,43,Female,3,High School,Married,Texas,no,no,no,Blue-Collar,13774,2,March
712817808,Blue,290,1,90,2023-03-26,Week-13,Q1,2023,4761.0,1561,2045,53,0.328,chip,Fuel,286.3,0,42,Female,3,Post-Graduate,Married,California,no,yes,yes,Blue-Collar,20640,3,March
712820208,Blue,405,0,47,2023-03-26,Week-13,Q1,2023,2699.0,1609,2141,56,0.596,swipe,Bills,256.92,0,45,Female,3,Uneducated,Married,California,no,yes,yes,Selfemployeed,22386,2,March
712821333,Blue,200,0,93,2023-03-26,Week-13,Q1,2023,9452.0,2517,1825,50,0.266,swipe,Entertainment,401.5,0,46,Female,4,Graduate,Married,New York,yes,no,no,Selfemployeed,16520,2,March
712822758,Blue,440,1,79,2023-03-26,Week-13,Q1,2023,5677.0,1403,2730,58,0.247,swipe,Entertainment,464.1,0,45,Female,4,Graduate,Married,Texas,no,no,no,Businessman,31945,3,March
712826208,Blue,365,1,71,2023-03-26,Week-13,Q1,2023,2575.0,1424,1487,33,0.553,swipe,Entertainment,193.31,0,37,Male,2,Uneducated,Single,Florida,no,no,no,Selfemployeed,14975,3,March
712827258,Blue,285,0,79,2023-03-26,Week-13,Q1,2023,1438.3,0,5046,77,0.0,swipe,Grocery,555.06,0,42,Male,3,Graduate,Married,New York,no,no,no,White-Collar,91305,3,March
712828533,Blue,300,1,46,2023-03-26,Week-13,Q1,2023,2796.0,0,4820,74,0.0,swipe,Fuel,1108.6,0,54,Male,1,Unknown,Single,Texas,no,no,no,Selfemployeed,79642,2,March
712829808,Blue,390,1,114,2023-03-26,Week-13,Q1,2023,2187.0,0,2031,40,0.0,swipe,Entertainment,324.96,0,51,Female,4,Unknown,Single,California,no,no,no,Businessman,20456,2,March
712831908,Blue,250,1,166,2023-03-26,Week-13,Q1,2023,3481.0,603,4556,81,0.173,swipe,Entertainment,865.64,0,49,Male,0,Graduate,Married,California,yes,yes,no,White-Collar,68564,2,March
712833633,Blue,200,1,113,2023-03-26,Week-13,Q1,2023,10688.0,653,13866,98,0.061,swipe,Bills,1802.58,0,43,Male,2,Uneducated,Single,New York,yes,no,no,Businessman,145350,2,March
712834533,Blue,200,1,151,2023-03-26,Week-13,Q1,2023,2673.0,1275,4119,75,0.477,chip,Bills,535.47,0,40,Male,2,Graduate,Married,New York,yes,no,yes,Businessman,50783,2,March
712835433,Blue,495,0,68,2023-03-26,Week-13,Q1,2023,1438.3,0,4869,73,0.0,swipe,Fuel,389.52,0,49,Male,3,Graduate,Single,Florida,no,yes,no,Blue-Collar,82349,3,March
712837233,Blue,420,0,99,2023-03-26,Week-13,Q1,2023,13001.0,1482,3671,55,0.114,swipe,Entertainment,807.62,0,37,Male,3,Graduate,Married,Florida,no,yes,yes,Blue-Collar,40138,1,March
712838358,Blue,435,1,78,2023-03-26,Week-13,Q1,2023,1438.3,0,4702,84,0.0,swipe,Grocery,470.2,0,52,Male,4,High School,Unknown,New Jersey,no,no,no,Retirees,74732,3,March
712839633,Blue,140,0,69,2023-03-26,Week-13,Q1,2023,34516.0,1595,8871,97,0.046,swipe,Food,1153.23,0,43,Male,2,Graduate,Single,New York,yes,no,no,Govt,117121,1,March
712840608,Blue,150,0,85,2023-03-26,Week-13,Q1,2023,2736.0,993,4078,85,0.363,swipe,Entertainment,611.7,0,40,Female,2,Doctorate,Married,California,no,yes,no,White-Collar,49700,1,March
712841883,Silver,250,0,83,2023-03-26,Week-13,Q1,2023,34516.0,2517,7155,66,0.073,swipe,Entertainment,1931.85,0,39,Female,3,Uneducated,Single,Texas,no,no,no,Businessman,102012,3,March
712843983,Blue,325,1,82,2023-03-26,Week-13,Q1,2023,1569.0,257,2288,45,0.164,swipe,Grocery,457.6,0,41,Female,2,Doctorate,Unknown,Florida,no,yes,no,Businessman,24965,2,March
712845258,Gold,325,1,79,2023-03-26,Week-13,Q1,2023,34516.0,1642,4161,71,0.048,chip,Bills,707.37,0,58,Female,2,High School,Single,California,yes,no,no,Selfemployeed,52226,2,March
712846458,Gold,250,0,93,2023-03-26,Week-13,Q1,2023,14290.0,1432,14709,125,0.1,chip,Travel,882.54,0,42,Male,4,Uneducated,Married,Texas,no,no,no,Businessman,180767,1,March
712847208,Blue,110,0,83,2023-03-26,Week-13,Q1,2023,5369.0,1854,1898,50,0.345,swipe,Grocery,398.58,1,36,Male,1,Unknown,Married,Florida,no,no,no,Govt,18043,2,March
712849158,Blue,445,1,144,2023-03-26,Week-13,Q1,2023,19793.0,2488,2186,44,0.126,chip,Fuel,415.34,1,44,Female,3,Unknown,Married,Texas,yes,no,yes,Retirees,23184,3,March
712851108,Blue,125,1,96,2023-03-26,Week-13,Q1,2023,15340.0,2331,2965,51,0.152,online,Bills,355.8,1,56,Female,4,Uneducated,Married,New York,yes,yes,no,Govt,33948,2,March
712852233,Blue,465,0,78,2023-03-26,Week-13,Q1,2023,6663.0,765,4583,78,0.115,swipe,Grocery,1054.09,1,37,Male,2,Graduate,Single,New Jersey,yes,yes,no,Blue-Collar,69549,3,March
712853358,Blue,190,0,76,2023-03-26,Week-13,Q1,2023,1817.0,0,2216,44,0.0,swipe,Bills,421.04,1,42,Female,2,Doctorate,Unknown,Florida,no,yes,no,White-Collar,23646,3,March
712854633,Blue,245,0,87,2023-03-26,Week-13,Q1,2023,11320.0,0,2845,57,0.0,chip,Bills,199.15,0,43,Female,3,High School,Married,Texas,no,yes,no,Blue-Collar,32938,1,March
712855683,Blue,175,0,114,2023-03-26,Week-13,Q1,2023,3350.0,1335,4906,89,0.399,swipe,Bills,1128.38,0,46,Male,4,Uneducated,Single,California,yes,no,no,Businessman,84913,3,March
712860858,Blue,225,1,120,2023-03-26,Week-13,Q1,2023,5264.0,0,4943,70,0.0,chip,Entertainment,1334.61,0,46,Male,4,Uneducated,Married,Texas,yes,yes,no,Businessman,86659,3,March
712863183,Blue,290,1,95,2023-03-26,Week-13,Q1,2023,10018.0,829,13819,114,0.083,chip,Entertainment,2487.42,0,57,Male,4,Unknown,Single,Texas,no,no,no,White-Collar,144014,2,March
712864683,Blue,470,0,90,2023-03-26,Week-13,Q1,2023,1438.3,0,1693,37,0.0,chip,Entertainment,237.02,0,38,Female,1,Uneducated,Married,Texas,yes,no,no,Selfemployeed,14975,2,March
712865583,Blue,150,0,72,2023-03-26,Week-13,Q1,2023,3301.0,2517,3939,69,0.762,online,Bills,630.24,0,49,Female,3,Uneducated,Married,Nevada,no,no,no,White-Collar,45636,2,March
712866933,Blue,245,0,107,2023-03-26,Week-13,Q1,2023,10824.0,0,3700,73,0.0,chip,Grocery,629.0,0,45,Female,2,Graduate,Unknown,Texas,no,yes,no,Blue-Collar,40705,3,March
712867983,Blue,325,0,142,2023-03-26,Week-13,Q1,2023,3006.0,633,5177,66,0.211,online,Entertainment,673.01,0,57,Male,4,High School,Married,New York,no,no,no,Govt,95280,1,March
712868733,Blue,125,0,48,2023-03-26,Week-13,Q1,2023,2595.0,2189,1562,27,0.844,swipe,Entertainment,406.12,0,52,Female,2,Unknown,Married,New York,no,no,no,Selfemployeed,14975,3,March
712869783,Blue,300,0,117,2023-03-26,Week-13,Q1,2023,4255.0,0,4606,79,0.0,swipe,Food,1197.56,0,47,Male,3,Graduate,Single,New Mexico,no,yes,no,Retirees,70602,3,March
712872183,Blue,450,1,82,2023-03-26,Week-13,Q1,2023,3271.0,1367,2464,92,0.418,swipe,Bills,369.6,0,43,Female,3,High School,Unknown,Florida,no,yes,no,Selfemployeed,28010,2,March
712874433,Blue,125,0,113,2023-03-26,Week-13,Q1,2023,2326.0,642,5413,90,0.276,swipe,Bills,487.17,0,53,Male,3,Unknown,Married,New York,no,yes,no,White-Collar,98986,3,March
712876233,Blue,245,1,136,2023-03-26,Week-13,Q1,2023,5272.0,1515,1289,33,0.287,swipe,Bills,232.02,0,55,Female,2,Graduate,Married,Florida,no,yes,no,Selfemployeed,11346,3,March
712877733,Blue,220,1,139,2023-03-26,Week-13,Q1,2023,12882.0,1402,4407,84,0.109,chip,Grocery,1233.96,0,48,Male,0,Doctorate,Married,California,yes,yes,no,White-Collar,60785,3,March
712879158,Gold,275,1,107,2023-03-26,Week-13,Q1,2023,6224.0,2201,7693,70,0.354,swipe,Fuel,1461.67,0,38,Male,4,Post-Graduate,Single,New York,yes,yes,no,Blue-Collar,106682,3,March
712880283,Blue,200,0,80,2023-03-26,Week-13,Q1,2023,4048.0,1113,1757,45,0.275,swipe,Bills,281.12,0,49,Female,2,Graduate,Single,Texas,no,yes,yes,Retirees,15188,1,March
712881483,Blue,250,0,92,2023-03-26,Week-13,Q1,2023,9959.0,1890,2041,45,0.19,swipe,Entertainment,530.66,0,56,Female,2,Doctorate,Married,New York,yes,no,no,White-Collar,20595,2,March
712884408,Blue,175,1,130,2023-03-26,Week-13,Q1,2023,5700.0,1904,7939,95,0.334,swipe,Food,1984.75,0,42,Male,4,Uneducated,Single,New York,yes,no,no,Govt,109279,2,March
712885533,Blue,380,1,140,2023-03-26,Week-13,Q1,2023,11882.0,1472,3291,62,0.124,chip,Entertainment,691.11,0,50,Female,2,High School,Married,California,yes,yes,no,White-Collar,36059,3,March
712886733,Blue,445,0,109,2023-03-26,Week-13,Q1,2023,1780.0,1338,4268,87,0.752,chip,Entertainment,896.28,0,49,Female,4,Graduate,Married,Iowa,yes,no,no,Govt,55840,3,March
712887633,Blue,250,1,41,2023-03-26,Week-13,Q1,2023,25008.0,876,1753,43,0.035,swipe,Travel,473.31,0,49,Female,1,Doctorate,Single,Nevada,no,yes,no,Retirees,15025,2,March
